line,timestamp,phase,item_type,kind,status,exit_code,started_at_ms,completed_at_ms
34746,2026-09-14T15:21:58.390Z,manuscript,CommandExecution,,completed,0,1789399318388,1789399318389
34757,2026-09-14T15:23:18.170Z,manuscript,FileChange,,completed,,1789399398166,1789399398170
34764,2026-09-14T15:23:29.808Z,manuscript,CommandExecution,,completed,0,1789399409794,1789399409807
34765,2026-09-14T15:23:29.833Z,manuscript,CommandExecution,,completed,0,1789399409832,1789399409833
34768,2026-09-14T15:23:36.110Z,manuscript,CommandExecution,,completed,0,1789399409794,1789399416110
34771,2026-09-14T15:23:42.703Z,manuscript,CommandExecution,,completed,0,1789399422652,1789399422699
34772,2026-09-14T15:23:42.710Z,manuscript,CommandExecution,,completed,0,1789399422700,1789399422708
34777,2026-09-14T15:23:48.500Z,manuscript,AgentMessage,,,,1789399426892,1789399428500
34781,2026-09-14T15:23:51.623Z,manuscript,CommandExecution,,completed,0,1789399431621,1789399431622
34788,2026-09-14T15:24:07.207Z,manuscript,CommandExecution,,completed,0,1789399447206,1789399447206
34789,2026-09-14T15:24:09.072Z,manuscript,Extension,web.search,,,1789399447167,1789399449072
34796,2026-09-14T15:25:50.418Z,manuscript,FileChange,,completed,,1789399550416,1789399550417
34803,2026-09-14T15:27:05.655Z,manuscript,FileChange,,completed,,1789399625653,1789399625654
34808,2026-09-14T15:27:12.477Z,manuscript,AgentMessage,,,,1789399630993,1789399632477
34812,2026-09-14T15:27:19.309Z,manuscript,CommandExecution,,completed,0,1789399639284,1789399639306
34813,2026-09-14T15:27:19.348Z,manuscript,CommandExecution,,completed,0,1789399639346,1789399639347
34820,2026-09-14T15:27:51.455Z,manuscript,CommandExecution,,completed,0,1789399671455,1789399671455
34827,2026-09-14T15:28:03.485Z,manuscript,CommandExecution,,completed,0,1789399683483,1789399683484
34832,2026-09-14T15:28:38.723Z,manuscript,FileChange,,completed,,1789399718719,1789399718723
34839,2026-09-14T15:28:50.568Z,manuscript,CommandExecution,,completed,0,1789399730556,1789399730567
34842,2026-09-14T15:28:56.168Z,manuscript,CommandExecution,,completed,0,1789399730719,1789399736168
34846,2026-09-14T15:30:13.960Z,manuscript,FileChange,,completed,,1789399813958,1789399813960
34852,2026-09-14T15:30:21.754Z,manuscript,AgentMessage,,,,1789399820011,1789399821753
34856,2026-09-14T15:30:30.444Z,manuscript,CommandExecution,,completed,0,1789399830412,1789399830440
34857,2026-09-14T15:30:30.492Z,manuscript,CommandExecution,,completed,0,1789399830491,1789399830492
34864,2026-09-14T15:30:44.276Z,manuscript,CommandExecution,,completed,0,1789399844274,1789399844276
34871,2026-09-14T15:32:41.522Z,manuscript,FileChange,,completed,,1789399961518,1789399961522
34878,2026-09-14T15:32:59.508Z,manuscript,Extension,web.search,,,1789399977917,1789399979508
34879,2026-09-14T15:32:59.648Z,manuscript,CommandExecution,,completed,0,1789399979647,1789399979648
34886,2026-09-14T15:33:49.123Z,manuscript,FileChange,,completed,,1789400029119,1789400029123
34895,2026-09-14T15:34:13.906Z,manuscript,CommandExecution,,completed,0,1789400049951,1789400053906
34898,2026-09-14T15:34:18.336Z,manuscript,AgentMessage,,,,1789400056374,1789400058336
34902,2026-09-14T15:34:22.409Z,manuscript,CommandExecution,,completed,0,1789400062358,1789400062409
34903,2026-09-14T15:34:22.414Z,manuscript,CommandExecution,,completed,0,1789400062404,1789400062409
34910,2026-09-14T15:34:33.799Z,manuscript,CommandExecution,,completed,0,1789400073798,1789400073799
34917,2026-09-14T15:34:41.863Z,manuscript,CommandExecution,,completed,0,1789400081862,1789400081863
34924,2026-09-14T15:34:47.596Z,manuscript,CommandExecution,,completed,0,1789400087595,1789400087596
34930,2026-09-14T15:34:52.687Z,manuscript,CommandExecution,,completed,0,1789400092682,1789400092686
34938,2026-09-14T15:35:00.047Z,manuscript,CommandExecution,,completed,0,1789400100045,1789400100047
34944,2026-09-14T15:35:19.588Z,manuscript,FileChange,,completed,,1789400119585,1789400119588
34946,2026-09-14T15:35:19.798Z,manuscript,CommandExecution,,completed,0,1789400119797,1789400119797
34953,2026-09-14T15:35:29.635Z,manuscript,CommandExecution,,completed,0,1789400129635,1789400129635
34959,2026-09-14T15:37:23.131Z,manuscript,FileChange,,completed,,1789400243128,1789400243131
34966,2026-09-14T15:38:33.886Z,manuscript,FileChange,,completed,,1789400313885,1789400313886
34974,2026-09-14T15:38:47.396Z,manuscript,CommandExecution,,completed,0,1789400327360,1789400327395
34975,2026-09-14T15:38:48.852Z,manuscript,Extension,web.search,,,1789400327389,1789400328852
34980,2026-09-14T15:38:54.378Z,manuscript,AgentMessage,,,,1789400332041,1789400334378
34984,2026-09-14T15:39:16.821Z,manuscript,FileChange,,completed,,1789400356816,1789400356821
34987,2026-09-14T15:39:20.734Z,manuscript,CommandExecution,,completed,0,1789400357073,1789400360734
34992,2026-09-14T15:39:41.703Z,manuscript,CommandExecution,,failed,1,1789400381702,1789400381702
34999,2026-09-14T15:40:01.454Z,manuscript,CommandExecution,,completed,0,1789400401453,1789400401454
35012,2026-09-14T15:43:49.069Z,manuscript,FileChange,,completed,,1789400629067,1789400629069
35019,2026-09-14T15:44:00.303Z,manuscript,CommandExecution,,completed,0,1789400640295,1789400640302
35020,2026-09-14T15:44:00.343Z,manuscript,CommandExecution,,completed,0,1789400640342,1789400640342
35025,2026-09-14T15:44:23.062Z,manuscript,AgentMessage,,,,1789400659366,1789400663062
35029,2026-09-14T15:45:46.510Z,manuscript,FileChange,,completed,,1789400746509,1789400746510
35036,2026-09-14T15:45:54.458Z,manuscript,CommandExecution,,completed,0,1789400754456,1789400754457
35043,2026-09-14T15:46:02.959Z,manuscript,CommandExecution,,completed,0,1789400762958,1789400762959
35049,2026-09-14T15:47:22.240Z,manuscript,FileChange,,completed,,1789400842238,1789400842240
35057,2026-09-14T15:47:37.430Z,manuscript,Extension,web.search,,,1789400855921,1789400857429
35064,2026-09-14T15:47:47.112Z,manuscript,CommandExecution,,completed,0,1789400867110,1789400867111
35070,2026-09-14T15:48:15.146Z,manuscript,FileChange,,completed,,1789400895143,1789400895146
35074,2026-09-14T15:48:17.622Z,manuscript,CommandExecution,,failed,1,1789400895406,1789400897622
35079,2026-09-14T15:48:29.405Z,manuscript,CommandExecution,,completed,0,1789400909404,1789400909405
35087,2026-09-14T15:50:43.571Z,manuscript,FileChange,,completed,,1789401043570,1789401043571
35095,2026-09-14T15:50:51.242Z,manuscript,CommandExecution,,completed,0,1789401051240,1789401051241
35102,2026-09-14T15:51:11.905Z,manuscript,CommandExecution,,completed,0,1789401071903,1789401071904
35111,2026-09-14T15:55:47.996Z,manuscript,ContextCompaction,,,,1789401071947,1789401347996
35114,2026-09-14T15:55:52.659Z,manuscript,CommandExecution,,completed,0,1789401352658,1789401352659
35119,2026-09-14T15:55:59.082Z,manuscript,AgentMessage,,,,1789401356976,1789401359082
35123,2026-09-14T15:56:04.856Z,manuscript,CommandExecution,,completed,0,1789401364748,1789401364856
35124,2026-09-14T15:56:04.860Z,manuscript,CommandExecution,,completed,0,1789401364832,1789401364856
35125,2026-09-14T15:56:04.880Z,manuscript,CommandExecution,,completed,0,1789401364878,1789401364879
35132,2026-09-14T15:56:12.948Z,manuscript,CommandExecution,,completed,0,1789401372946,1789401372947
35139,2026-09-14T15:56:33.527Z,manuscript,CommandExecution,,completed,0,1789401393428,1789401393526
35140,2026-09-14T15:56:33.551Z,manuscript,CommandExecution,,completed,0,1789401393549,1789401393550
35141,2026-09-14T15:56:35.634Z,manuscript,Extension,web.search,,,1789401393546,1789401395633
35148,2026-09-14T15:56:47.249Z,manuscript,CommandExecution,,completed,0,1789401407247,1789401407248
35153,2026-09-14T15:56:54.020Z,manuscript,AgentMessage,,,,1789401411723,1789401414020
35157,2026-09-14T15:56:56.179Z,manuscript,FileChange,,completed,,1789401416177,1789401416179
35164,2026-09-14T16:00:37.472Z,manuscript,FileChange,,completed,,1789401637470,1789401637472
35178,2026-09-14T16:03:30.852Z,manuscript,FileChange,,completed,,1789401810845,1789401810852
35179,2026-09-14T16:03:31.125Z,manuscript,CommandExecution,,completed,0,1789401811124,1789401811125
35186,2026-09-14T16:03:44.600Z,manuscript,CommandExecution,,completed,0,1789401824598,1789401824600
35187,2026-09-14T16:03:44.790Z,manuscript,CommandExecution,,completed,0,1789401824603,1789401824788
35190,2026-09-14T16:03:45.823Z,manuscript,CommandExecution,,failed,1,1789401824664,1789401825823
35195,2026-09-14T16:03:58.198Z,manuscript,CommandExecution,,completed,0,1789401838195,1789401838197
35202,2026-09-14T16:04:04.964Z,manuscript,CommandExecution,,completed,0,1789401844962,1789401844964
35209,2026-09-14T16:04:42.804Z,manuscript,CommandExecution,,completed,0,1789401882803,1789401882804
35210,2026-09-14T16:04:42.936Z,manuscript,CommandExecution,,completed,0,1789401882935,1789401882935
35215,2026-09-14T16:04:55.240Z,manuscript,AgentMessage,,,,1789401893140,1789401895240
35219,2026-09-14T16:04:59.181Z,manuscript,CommandExecution,,completed,0,1789401899178,1789401899180
35220,2026-09-14T16:04:59.332Z,manuscript,CommandExecution,,completed,0,1789401899329,1789401899331
35227,2026-09-14T16:05:11.158Z,manuscript,CommandExecution,,completed,0,1789401911157,1789401911157
35234,2026-09-14T16:07:49.040Z,manuscript,FileChange,,completed,,1789402069034,1789402069040
35241,2026-09-14T16:11:23.097Z,manuscript,FileChange,,completed,,1789402283094,1789402283097
35248,2026-09-14T16:11:44.775Z,manuscript,CommandExecution,,completed,0,1789402304724,1789402304771
35249,2026-09-14T16:11:44.828Z,manuscript,CommandExecution,,failed,2,1789402304827,1789402304828
35250,2026-09-14T16:11:46.442Z,manuscript,Extension,web.search,,,1789402304759,1789402306442
35257,2026-09-14T16:12:09.576Z,manuscript,CommandExecution,,completed,0,1789402329573,1789402329575
35264,2026-09-14T16:12:57.547Z,manuscript,FileChange,,completed,,1789402377544,1789402377547
35267,2026-09-14T16:13:04.122Z,manuscript,CommandExecution,,completed,0,1789402377813,1789402384122
35270,2026-09-14T16:13:10.477Z,manuscript,AgentMessage,,,,1789402384925,1789402390477
35274,2026-09-14T16:13:13.883Z,manuscript,CommandExecution,,completed,0,1789402393881,1789402393882
35275,2026-09-14T16:13:14.024Z,manuscript,CommandExecution,,completed,0,1789402394022,1789402394024
35282,2026-09-14T16:13:24.062Z,manuscript,CommandExecution,,completed,0,1789402404060,1789402404061
35283,2026-09-14T16:13:24.207Z,manuscript,CommandExecution,,completed,0,1789402404205,1789402404207
35290,2026-09-14T16:13:32.102Z,manuscript,CommandExecution,,completed,0,1789402412100,1789402412101
35291,2026-09-14T16:13:32.254Z,manuscript,CommandExecution,,completed,0,1789402412251,1789402412252
35298,2026-09-14T16:13:52.163Z,manuscript,CommandExecution,,completed,0,1789402432162,1789402432163
35305,2026-09-14T16:14:10.699Z,manuscript,CommandExecution,,completed,0,1789402450698,1789402450699
35312,2026-09-14T16:16:15.517Z,manuscript,FileChange,,completed,,1789402575513,1789402575517
35319,2026-09-14T16:18:16.086Z,manuscript,FileChange,,completed,,1789402696085,1789402696086
35326,2026-09-14T16:18:41.590Z,manuscript,CommandExecution,,completed,0,1789402721588,1789402721589
35327,2026-09-14T16:18:41.774Z,manuscript,CommandExecution,,completed,0,1789402721773,1789402721774
35334,2026-09-14T16:18:54.863Z,manuscript,CommandExecution,,completed,0,1789402734862,1789402734862
35335,2026-09-14T16:18:56.384Z,manuscript,Extension,web.search,,,1789402734932,1789402736384
35340,2026-09-14T16:19:04.634Z,manuscript,AgentMessage,,,,1789402742449,1789402744634
35344,2026-09-14T16:20:26.040Z,manuscript,FileChange,,completed,,1789402826036,1789402826040
35345,2026-09-14T16:20:26.196Z,manuscript,CommandExecution,,completed,0,1789402826195,1789402826196
35351,2026-09-14T16:21:08.840Z,manuscript,FileChange,,completed,,1789402868835,1789402868840
35357,2026-09-14T16:21:44.510Z,manuscript,CommandExecution,,completed,0,1789402869093,1789402904510
35360,2026-09-14T16:21:52.133Z,manuscript,CommandExecution,,completed,0,1789402912132,1789402912133
35367,2026-09-14T16:22:00.220Z,manuscript,CommandExecution,,completed,0,1789402920218,1789402920219
35370,2026-09-14T16:22:01.842Z,manuscript,CommandExecution,,failed,1,1789402919074,1789402921842
35375,2026-09-14T16:22:07.389Z,manuscript,CommandExecution,,completed,0,1789402927387,1789402927388
35381,2026-09-14T16:22:47.191Z,manuscript,FileChange,,completed,,1789402967186,1789402967191
35385,2026-09-14T16:22:52.936Z,manuscript,CommandExecution,,completed,0,1789402967455,1789402972936
35390,2026-09-14T16:23:08.175Z,manuscript,CommandExecution,,completed,0,1789402988173,1789402988174
35391,2026-09-14T16:23:10.383Z,manuscript,Extension,web.search,,,1789402988127,1789402990383
35398,2026-09-14T16:23:25.823Z,manuscript,CommandExecution,,completed,0,1789403005822,1789403005823
35405,2026-09-14T16:24:26.769Z,manuscript,FileChange,,completed,,1789403066760,1789403066768
35412,2026-09-14T16:24:39.615Z,manuscript,CommandExecution,,completed,0,1789403079573,1789403079614
35415,2026-09-14T16:24:44.669Z,manuscript,CommandExecution,,completed,0,1789403079529,1789403084669
35419,2026-09-14T16:24:47.090Z,manuscript,ImageView,,,,1789403087090,1789403087090
35427,2026-09-14T16:25:16.717Z,manuscript,FileChange,,completed,,1789403116714,1789403116717
35428,2026-09-14T16:25:18.976Z,manuscript,CommandExecution,,completed,0,1789403116978,1789403118976
35431,2026-09-14T16:25:20.560Z,manuscript,CommandExecution,,completed,0,1789403118227,1789403120560
35438,2026-09-14T16:26:06.149Z,manuscript,AgentMessage,,,,1789403164147,1789403166148
35442,2026-09-14T16:26:08.779Z,manuscript,CommandExecution,,completed,0,1789403168778,1789403168779
35449,2026-09-14T16:26:16.961Z,manuscript,CommandExecution,,completed,0,1789403176959,1789403176960
35455,2026-09-14T16:26:56.110Z,manuscript,FileChange,,completed,,1789403216109,1789403216110
35459,2026-09-14T16:27:01.939Z,manuscript,CommandExecution,,completed,0,1789403216373,1789403221938
35464,2026-09-14T16:27:11.272Z,manuscript,CommandExecution,,completed,0,1789403231270,1789403231271
35465,2026-09-14T16:27:11.454Z,manuscript,CommandExecution,,completed,0,1789403231453,1789403231454
35474,2026-09-14T16:32:04.919Z,manuscript,ContextCompaction,,,,1789403231487,1789403524919
35477,2026-09-14T16:32:11.703Z,manuscript,CommandExecution,,completed,0,1789403531703,1789403531703
35484,2026-09-14T16:32:21.796Z,manuscript,CommandExecution,,completed,0,1789403541592,1789403541796
35485,2026-09-14T16:32:21.799Z,manuscript,CommandExecution,,completed,0,1789403541750,1789403541796
35486,2026-09-14T16:32:21.803Z,manuscript,CommandExecution,,completed,0,1789403541685,1789403541796
35487,2026-09-14T16:32:21.853Z,manuscript,CommandExecution,,completed,0,1789403541853,1789403541853
35492,2026-09-14T16:32:27.707Z,manuscript,AgentMessage,,,,1789403546626,1789403547707
35496,2026-09-14T16:32:32.869Z,manuscript,CommandExecution,,completed,0,1789403552867,1789403552869
35497,2026-09-14T16:32:32.913Z,manuscript,CommandExecution,,completed,0,1789403552897,1789403552913
35498,2026-09-14T16:32:33.451Z,manuscript,CommandExecution,,completed,0,1789403553064,1789403553451
35505,2026-09-14T16:32:42.279Z,manuscript,ImageView,,,,1789403562279,1789403562279
35506,2026-09-14T16:32:42.433Z,manuscript,CommandExecution,,completed,0,1789403562431,1789403562433
35513,2026-09-14T16:32:56.609Z,manuscript,CommandExecution,,completed,0,1789403576607,1789403576608
35514,2026-09-14T16:32:56.782Z,manuscript,CommandExecution,,completed,0,1789403576781,1789403576781
35521,2026-09-14T16:33:16.661Z,manuscript,CommandExecution,,failed,1,1789403596537,1789403596655
35522,2026-09-14T16:33:16.666Z,manuscript,CommandExecution,,completed,0,1789403596606,1789403596656
35523,2026-09-14T16:33:16.684Z,manuscript,CommandExecution,,failed,1,1789403596683,1789403596684
35530,2026-09-14T16:33:34.335Z,manuscript,CommandExecution,,completed,0,1789403614334,1789403614335
35535,2026-09-14T16:33:57.736Z,manuscript,AgentMessage,,,,1789403636294,1789403637736
35539,2026-09-14T16:34:02.274Z,manuscript,CommandExecution,,completed,0,1789403642273,1789403642274
35540,2026-09-14T16:34:02.436Z,manuscript,CommandExecution,,completed,0,1789403642434,1789403642435
35547,2026-09-14T16:34:36.762Z,manuscript,FileChange,,completed,,1789403676759,1789403676762
35548,2026-09-14T16:34:36.922Z,manuscript,CommandExecution,,completed,0,1789403676920,1789403676922
35549,2026-09-14T16:34:37.057Z,manuscript,CommandExecution,,completed,0,1789403677055,1789403677056
35556,2026-09-14T16:34:59.233Z,manuscript,CommandExecution,,completed,0,1789403699232,1789403699233
35557,2026-09-14T16:34:59.390Z,manuscript,CommandExecution,,completed,0,1789403699388,1789403699389
35564,2026-09-14T16:35:27.782Z,manuscript,CommandExecution,,completed,0,1789403727781,1789403727781
35565,2026-09-14T16:35:27.947Z,manuscript,CommandExecution,,completed,0,1789403727945,1789403727947
35572,2026-09-14T16:35:57.094Z,manuscript,CommandExecution,,completed,0,1789403757093,1789403757094
35573,2026-09-14T16:35:57.268Z,manuscript,CommandExecution,,completed,0,1789403757266,1789403757268
35580,2026-09-14T16:36:16.279Z,manuscript,CommandExecution,,completed,0,1789403776277,1789403776278
